age,workclass,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income,occupation_grouped,native_region
35,Private,9,Married-spouse-absent,Unmarried,Black,Female,0,0,32.5,<=50K,Service,United-States
37,Private,10,Married-civ-spouse,Husband,White,Male,5178,0,52.5,>50K,Skilled Labor,United-States
42,Private,9,Divorced,Not-in-family,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
37,Private,9,Married-civ-spouse,Wife,White,Female,0,0,40.0,>50K,Clerical,United-States
37,Private,9,Never-married,Not-in-family,White,Female,0,0,50.0,<=50K,Executive,United-States
28,Private,14,Never-married,Not-in-family,White,Female,0,0,52.5,<=50K,Executive,United-States
22,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
24,Private,7,Never-married,Not-in-family,White,Female,0,0,40.0,<=50K,Clerical,Europe
45,Local-gov,10,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Clerical,United-States
29,Self-emp-not-inc,9,Never-married,Not-in-family,White,Male,0,0,50.0,>50K,Skilled Labor,United-States
23,Private,10,Never-married,Own-child,Black,Female,0,0,32.5,<=50K,Clerical,United-States
24,Federal-gov,13,Never-married,Not-in-family,White,Male,0,0,40.0,<=50K,Executive,United-States
25,Private,12,Never-married,Own-child,White,Female,0,0,40.0,<=50K,Professional,United-States
58,Private,9,Divorced,Other-relative,White,Female,0,0,32.5,<=50K,Sales,United-States
28,Self-emp-inc,11,Never-married,Not-in-family,White,Male,0,0,52.5,<=50K,Sales,United-States
58,Private,9,Widowed,Not-in-family,White,Female,0,0,35.0,>50K,Sales,United-States
18,Private,7,Never-married,Own-child,White,Male,0,0,32.5,<=50K,Service,United-States
59,Private,4,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Service,Caribbean
39,Private,9,Divorced,Unmarried,White,Female,0,0,40.0,<=50K,Clerical,United-States
53,Self-emp-inc,10,Married-civ-spouse,Husband,White,Male,0,0,50.0,>50K,Sales,United-States
54,Private,15,Never-married,Other-relative,White,Female,0,0,52.5,<=50K,Professional,United-States
51,Private,9,Married-civ-spouse,Husband,White,Male,0,0,50.0,>50K,Unskilled Labor,United-States
59,Private,14,Married-civ-spouse,Husband,White,Male,7298,0,52.5,>50K,Sales,United-States
42,State-gov,9,Never-married,Not-in-family,White,Male,0,0,40.0,>50K,Service,United-States
36,Private,10,Married-civ-spouse,Wife,White,Female,0,0,40.0,<=50K,Clerical,United-States
37,Private,10,Never-married,Not-in-family,White,Female,0,0,52.5,<=50K,Clerical,United-States
32,Private,10,Never-married,Own-child,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
38,Self-emp-not-inc,9,Married-civ-spouse,Husband,White,Male,0,0,50.0,<=50K,Professional,United-States
19,Private,9,Separated,Own-child,White,Female,0,0,32.5,<=50K,Clerical,United-States
55,Local-gov,13,Widowed,Not-in-family,White,Female,0,0,48.0,<=50K,Professional,United-States
30,Private,9,Never-married,Not-in-family,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
27,Private,10,Married-civ-spouse,Husband,White,Male,0,0,50.0,>50K,Professional,United-States
65,Private,9,Married-civ-spouse,Husband,White,Male,0,0,32.5,<=50K,Professional,United-States
44,Private,13,Never-married,Not-in-family,White,Female,0,0,32.5,<=50K,Executive,United-States
23,Private,3,Never-married,Not-in-family,White,Male,0,0,50.0,<=50K,Professional,United-States
32,Private,13,Married-civ-spouse,Husband,White,Male,0,0,50.0,<=50K,Unskilled Labor,United-States
60,Private,9,Married-spouse-absent,Unmarried,White,Female,0,0,32.5,<=50K,Service,United-States
28,Private,9,Never-married,Not-in-family,Asian-Pac-Islander,Male,0,0,40.0,<=50K,Unskilled Labor,Asia
44,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Executive,Latin America
29,Private,9,Never-married,Not-in-family,White,Male,0,0,32.5,<=50K,Unskilled Labor,United-States
57,State-gov,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
41,Private,10,Divorced,Not-in-family,White,Male,0,0,52.5,<=50K,Unskilled Labor,United-States
34,Self-emp-not-inc,7,Married-civ-spouse,Husband,White,Male,0,0,52.5,<=50K,Unskilled Labor,United-States
44,Private,10,Divorced,Unmarried,White,Female,0,0,42.0,<=50K,Executive,United-States
44,Private,13,Divorced,Not-in-family,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
57,Private,2,Married-civ-spouse,Husband,White,Male,0,0,32.5,<=50K,Unskilled Labor,United-States
37,Private,13,Never-married,Not-in-family,White,Male,0,0,32.5,<=50K,Professional,United-States
35,Private,13,Married-civ-spouse,Husband,White,Male,0,0,32.5,>50K,Professional,United-States
51,Private,14,Married-civ-spouse,Husband,White,Male,99999,0,50.0,>50K,Executive,United-States
27,Private,10,Never-married,Not-in-family,White,Male,0,0,45.0,<=50K,Executive,United-States
41,State-gov,10,Married-civ-spouse,Wife,White,Female,3103,0,40.0,>50K,Clerical,United-States
28,Private,13,Never-married,Not-in-family,White,Male,0,0,32.5,<=50K,Professional,United-States
37,Self-emp-not-inc,16,Married-civ-spouse,Husband,White,Male,0,0,52.5,<=50K,Professional,United-States
18,Private,10,Never-married,Own-child,White,Male,0,0,32.5,<=50K,Service,United-States
24,State-gov,4,Never-married,Unmarried,White,Female,0,0,32.5,<=50K,Professional,United-States
53,Private,8,Married-civ-spouse,Wife,White,Female,0,0,40.0,<=50K,Clerical,United-States
40,Private,9,Divorced,Not-in-family,White,Male,0,1980,48.0,<=50K,Unskilled Labor,United-States
54,Private,10,Divorced,Not-in-family,White,Male,0,0,52.5,<=50K,Unskilled Labor,United-States
22,Private,10,Never-married,Not-in-family,White,Female,0,0,40.0,<=50K,Professional,United-States
44,Private,6,Married-spouse-absent,Unmarried,Black,Female,0,0,32.5,<=50K,Clerical,United-States
43,Private,10,Divorced,Unmarried,White,Female,0,0,45.0,<=50K,Executive,Other
58,State-gov,13,Married-civ-spouse,Wife,White,Female,0,0,32.5,>50K,Professional,United-States
59,Local-gov,13,Married-civ-spouse,Wife,White,Female,0,0,45.0,>50K,Professional,United-States
31,Private,13,Married-civ-spouse,Husband,White,Male,0,0,45.0,>50K,Executive,United-States
35,Private,9,Never-married,Own-child,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
17,Private,6,Never-married,Own-child,White,Female,0,0,32.5,<=50K,Sales,United-States
45,Private,10,Divorced,Unmarried,White,Female,0,0,32.5,<=50K,Professional,United-States
40,Private,10,Divorced,Not-in-family,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
35,Private,9,Married-civ-spouse,Husband,White,Male,0,0,45.0,<=50K,Unskilled Labor,United-States
25,Federal-gov,13,Never-married,Not-in-family,White,Male,0,0,45.0,<=50K,Professional,United-States
58,Private,9,Divorced,Not-in-family,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
39,Private,10,Divorced,Not-in-family,White,Male,0,0,50.0,>50K,Unskilled Labor,United-States
69,Private,2,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,34.0,<=50K,Professional,Asia
23,Private,9,Married-civ-spouse,Husband,White,Male,0,0,52.5,<=50K,Executive,United-States
32,State-gov,13,Never-married,Not-in-family,White,Female,0,0,40.0,<=50K,Professional,United-States
48,Private,12,Married-civ-spouse,Husband,White,Male,0,0,44.0,<=50K,Unskilled Labor,United-States
41,Private,13,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Unskilled Labor,Europe
74,Private,5,Widowed,Not-in-family,White,Male,0,0,32.5,<=50K,Skilled Labor,United-States
43,Private,13,Married-civ-spouse,Husband,White,Male,0,0,50.0,>50K,Professional,United-States
18,Private,10,Never-married,Own-child,White,Male,0,1721,32.5,<=50K,Service,United-States
24,Federal-gov,13,Never-married,Not-in-family,White,Male,0,0,40.0,<=50K,Military,United-States
58,Private,10,Married-civ-spouse,Wife,White,Female,0,0,32.5,<=50K,Clerical,United-States
54,Private,14,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Professional,United-States
60,Private,4,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
28,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
41,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Unskilled Labor,United-States
62,Private,10,Married-civ-spouse,Husband,Black,Male,0,0,35.0,>50K,Professional,United-States
27,State-gov,10,Divorced,Unmarried,Black,Male,0,0,40.0,<=50K,Clerical,Caribbean
30,Private,10,Divorced,Own-child,White,Female,0,0,32.5,<=50K,Service,United-States
63,Local-gov,13,Divorced,Not-in-family,Black,Male,0,0,35.0,<=50K,Skilled Labor,Other
33,Private,9,Never-married,Not-in-family,White,Male,3325,0,50.0,<=50K,Sales,United-States
34,Private,9,Married-civ-spouse,Husband,White,Male,0,0,45.0,<=50K,Unskilled Labor,United-States
20,Private,5,Never-married,Own-child,White,Male,0,0,40.0,<=50K,Professional,United-States
51,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Service,United-States
21,Private,6,Never-married,Own-child,Black,Male,0,0,32.5,<=50K,Service,United-States
50,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Skilled Labor,United-States
43,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
27,Private,9,Married-civ-spouse,Husband,White,Male,2885,0,40.0,<=50K,Skilled Labor,United-States
19,Private,9,Never-married,Own-child,White,Female,0,0,40.0,<=50K,Clerical,United-States
20,Private,9,Never-married,Not-in-family,Other,Male,0,0,43.0,<=50K,Professional,United-States
17,Private,8,Never-married,Own-child,White,Female,0,0,32.5,<=50K,Service,United-States
47,Private,12,Divorced,Not-in-family,Black,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
25,Local-gov,13,Never-married,Other-relative,Black,Female,0,0,40.0,<=50K,Clerical,United-States
71,Private,14,Never-married,Not-in-family,White,Female,0,0,32.5,<=50K,Service,United-States
21,Private,9,Never-married,Own-child,Black,Female,0,0,40.0,<=50K,Unskilled Labor,United-States
69,Private,7,Married-civ-spouse,Husband,White,Male,0,0,48.0,<=50K,Professional,United-States
48,Private,12,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
57,Private,4,Widowed,Other-relative,White,Female,0,1602,32.5,<=50K,Sales,United-States
58,Self-emp-not-inc,10,Married-civ-spouse,Husband,White,Male,0,2415,40.0,>50K,Unskilled Labor,United-States
34,Private,9,Married-civ-spouse,Other-relative,Other,Female,0,0,32.5,<=50K,Unskilled Labor,Latin America
33,Local-gov,10,Married-civ-spouse,Husband,White,Male,0,0,52.5,<=50K,Unskilled Labor,United-States
56,Private,3,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Service,United-States
40,Federal-gov,14,Never-married,Not-in-family,White,Male,0,0,40.0,<=50K,Professional,United-States
28,Private,9,Never-married,Not-in-family,White,Male,0,0,32.5,<=50K,Service,United-States
42,Private,14,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Sales,Latin America
19,Private,10,Never-married,Own-child,White,Female,0,0,32.5,<=50K,Professional,United-States
41,Private,11,Divorced,Not-in-family,White,Female,3325,0,40.0,<=50K,Professional,United-States
28,Self-emp-inc,9,Never-married,Own-child,White,Female,0,0,35.0,<=50K,Clerical,United-States
40,Private,6,Divorced,Not-in-family,White,Female,0,0,35.0,<=50K,Unskilled Labor,United-States
23,Private,10,Never-married,Own-child,Asian-Pac-Islander,Male,0,0,32.5,<=50K,Unskilled Labor,United-States
46,Private,9,Married-civ-spouse,Wife,White,Female,0,0,40.0,>50K,Professional,United-States
39,Private,14,Never-married,Not-in-family,White,Male,0,0,50.0,>50K,Sales,United-States
39,Private,13,Never-married,Not-in-family,White,Male,0,1876,50.0,<=50K,Sales,United-States
45,Private,9,Never-married,Not-in-family,White,Female,0,0,40.0,<=50K,Unskilled Labor,United-States
21,Private,10,Never-married,Own-child,White,Female,0,0,35.0,<=50K,Professional,United-States
50,Self-emp-not-inc,10,Divorced,Not-in-family,White,Female,0,0,40.0,<=50K,Sales,United-States
33,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Clerical,United-States
34,Private,7,Married-civ-spouse,Own-child,White,Female,0,0,40.0,<=50K,Unskilled Labor,United-States
55,Private,9,Married-civ-spouse,Husband,White,Male,0,0,32.5,<=50K,Unskilled Labor,United-States
62,Federal-gov,9,Widowed,Unmarried,White,Female,0,0,40.0,<=50K,Clerical,United-States
31,Private,13,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Sales,United-States
35,Self-emp-not-inc,5,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
30,Private,9,Separated,Not-in-family,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
57,Self-emp-inc,10,Married-civ-spouse,Husband,White,Male,0,0,50.0,>50K,Sales,United-States
50,Private,9,Married-civ-spouse,Husband,Black,Male,0,1887,52.5,>50K,Executive,United-States
51,Private,9,Married-civ-spouse,Husband,White,Male,0,0,50.0,<=50K,Unskilled Labor,United-States
47,Private,9,Married-civ-spouse,Husband,White,Male,4386,0,45.0,>50K,Sales,United-States
37,Private,13,Never-married,Not-in-family,White,Male,0,0,45.0,>50K,Professional,United-States
58,Private,4,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Unskilled Labor,Latin America
39,Private,13,Divorced,Unmarried,White,Female,0,0,50.0,>50K,Executive,United-States
34,Private,10,Never-married,Not-in-family,White,Male,0,0,40.0,>50K,Unskilled Labor,Europe
45,Private,9,Separated,Unmarried,White,Female,0,0,38.0,<=50K,Clerical,United-States
19,Private,10,Never-married,Own-child,White,Male,0,0,40.0,<=50K,Professional,United-States
42,Private,13,Married-civ-spouse,Husband,White,Male,99999,0,40.0,>50K,Professional,United-States
40,Private,11,Divorced,Not-in-family,White,Male,3325,0,40.0,<=50K,Professional,United-States
39,Self-emp-not-inc,15,Married-civ-spouse,Husband,White,Male,0,1977,50.0,>50K,Professional,United-States
36,Private,14,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Professional,United-States
56,Private,9,Divorced,Other-relative,Amer-Indian-Eskimo,Female,0,0,35.0,<=50K,Clerical,United-States
19,Private,10,Never-married,Other-relative,White,Female,0,0,32.5,<=50K,Professional,United-States
37,Private,10,Married-civ-spouse,Husband,Black,Male,0,0,40.0,>50K,Unskilled Labor,United-States
60,Local-gov,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Service,United-States
56,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Skilled Labor,United-States
51,Private,4,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,3908,0,47.0,<=50K,Executive,United-States
34,Private,13,Never-married,Not-in-family,White,Female,0,0,36.0,<=50K,Professional,United-States
23,Private,10,Never-married,Own-child,White,Female,0,0,32.5,<=50K,Professional,United-States
19,Private,9,Never-married,Own-child,Black,Male,0,0,32.5,<=50K,Unskilled Labor,United-States
37,Federal-gov,9,Never-married,Unmarried,Black,Female,0,0,40.0,<=50K,Executive,United-States
58,Private,13,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Executive,United-States
33,Private,7,Never-married,Not-in-family,White,Female,0,0,35.0,<=50K,Clerical,United-States
39,Private,13,Never-married,Not-in-family,White,Male,0,0,40.0,>50K,Executive,United-States
36,Private,9,Never-married,Not-in-family,White,Female,4865,0,40.0,<=50K,Clerical,United-States
26,Private,13,Never-married,Not-in-family,Asian-Pac-Islander,Female,0,0,40.0,<=50K,Professional,Asia
22,Private,11,Never-married,Own-child,White,Female,0,0,36.0,<=50K,Professional,United-States
32,Private,14,Never-married,Not-in-family,White,Male,0,0,40.0,<=50K,Clerical,United-States
17,Private,7,Never-married,Unmarried,White,Male,0,0,32.5,<=50K,Sales,United-States
57,Private,10,Divorced,Not-in-family,White,Female,0,0,40.0,<=50K,Professional,United-States
68,Private,4,Widowed,Unmarried,Amer-Indian-Eskimo,Female,0,0,32.5,<=50K,Service,United-States
70,Private,9,Married-civ-spouse,Husband,White,Male,3432,0,40.0,<=50K,Sales,United-States
30,Private,9,Never-married,Own-child,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
19,State-gov,10,Never-married,Other-relative,White,Female,0,0,32.5,<=50K,Clerical,Asia
51,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Professional,United-States
19,Private,10,Never-married,Other-relative,White,Male,0,0,32.5,<=50K,Clerical,Latin America
47,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
41,Private,13,Married-civ-spouse,Husband,White,Male,7688,0,52.5,>50K,Professional,United-States
36,Private,10,Married-civ-spouse,Husband,White,Male,0,1887,40.0,>50K,Unskilled Labor,United-States
30,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Skilled Labor,United-States
26,Private,9,Married-civ-spouse,Husband,White,Male,0,0,45.0,<=50K,Unskilled Labor,United-States
41,Local-gov,13,Divorced,Not-in-family,White,Male,0,0,32.5,<=50K,Professional,United-States
25,Private,10,Married-civ-spouse,Husband,White,Male,0,0,45.0,<=50K,Clerical,United-States
62,Private,5,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Service,United-States
23,Private,14,Never-married,Not-in-family,White,Male,0,0,40.0,<=50K,Professional,United-States
26,Private,13,Never-married,Unmarried,White,Female,0,0,32.5,<=50K,Professional,United-States
25,Private,9,Never-married,Own-child,Amer-Indian-Eskimo,Male,6849,0,40.0,<=50K,Sales,United-States
30,Private,13,Never-married,Not-in-family,White,Female,0,0,45.0,<=50K,Sales,United-States
48,Private,9,Never-married,Not-in-family,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
20,Private,9,Never-married,Other-relative,Other,Male,0,0,40.0,<=50K,Service,Latin America
51,Private,10,Married-civ-spouse,Wife,White,Female,0,0,32.5,>50K,Executive,United-States
19,Private,10,Never-married,Own-child,White,Male,0,0,32.5,<=50K,Unskilled Labor,United-States
31,Private,9,Never-married,Not-in-family,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
36,Private,13,Married-civ-spouse,Husband,White,Male,7298,0,50.0,>50K,Executive,United-States
21,Private,10,Never-married,Own-child,White,Female,0,0,40.0,<=50K,Professional,United-States
40,Private,9,Never-married,Own-child,Black,Male,0,0,40.0,<=50K,Sales,United-States
30,Self-emp-not-inc,7,Never-married,Own-child,Black,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
28,Self-emp-not-inc,10,Never-married,Not-in-family,White,Male,0,1590,40.0,<=50K,Skilled Labor,United-States
57,Private,5,Married-civ-spouse,Husband,Black,Male,0,0,40.0,>50K,Skilled Labor,United-States
18,Private,7,Never-married,Own-child,White,Male,0,0,32.5,<=50K,Sales,United-States
54,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Skilled Labor,United-States
32,Private,9,Married-civ-spouse,Husband,Black,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
52,Private,14,Never-married,Not-in-family,White,Male,0,0,40.0,<=50K,Professional,United-States
27,Private,9,Separated,Unmarried,White,Female,0,0,40.0,<=50K,Unskilled Labor,United-States
